IP_LOC,Method_LOC,Var_Init,Def_C,Def_V,Def_Null,Def_Lib,Def_User,Def_If,Def_For,Def_While,Use_V,Use_Lib,Use_User,Use_If,Use_For,Use_While,If_Con,For_Con,While_Con,Defect
36,49,0,0,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,TRUE
9,74,3,0,0,0,0,0,0,2,0,0,1,0,2,1,0,4,1,0,FALSE
12,74,3,0,0,0,0,0,0,2,0,0,1,0,2,1,0,4,1,0,FALSE
14,74,3,0,0,0,0,0,0,2,0,0,2,0,2,1,0,4,1,0,FALSE
7,74,3,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,1,0,FALSE
63,74,3,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,0,FALSE
63,74,3,0,0,0,0,0,0,4,0,0,0,0,0,2,0,0,0,0,TRUE
57,71,1,0,0,0,0,0,0,0,0,1,2,1,0,0,0,1,0,0,TRUE
10,119,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,TRUE
18,119,2,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,TRUE
20,119,2,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,TRUE
37,119,2,0,0,0,0,0,0,0,0,0,0,3,0,1,0,1,0,0,TRUE
46,119,2,0,1,0,0,0,0,0,0,0,0,3,0,1,0,1,0,0,TRUE
51,119,2,1,1,0,0,0,0,0,0,0,0,3,0,1,0,1,0,0,TRUE
59,119,2,1,2,0,0,0,0,0,0,1,0,3,0,1,0,1,0,0,TRUE
63,119,0,0,0,1,0,0,0,0,0,0,2,0,0,0,1,0,0,1,TRUE
106,119,2,1,3,0,0,0,0,0,0,1,0,3,0,1,0,1,0,0,TRUE
149,573,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,TRUE
118,573,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0,1,0,0,TRUE
129,573,0,0,0,1,0,0,0,0,0,1,2,1,1,0,0,1,0,0,TRUE
138,573,0,0,0,1,0,0,0,0,0,1,2,2,1,0,0,1,0,0,TRUE
192,573,0,0,0,1,0,0,0,0,0,2,2,2,1,0,0,1,0,0,TRUE
193,573,0,0,0,1,0,0,0,0,0,2,3,2,1,0,0,1,0,0,TRUE
235,573,0,0,0,1,0,0,0,0,0,3,4,2,1,0,0,1,0,0,TRUE
241,573,0,0,0,1,0,0,0,0,0,4,4,2,1,0,0,1,0,0,TRUE
249,573,0,1,0,1,0,0,0,0,0,4,4,2,1,0,0,1,0,0,TRUE
48,573,0,2,0,1,0,0,0,0,0,0,1,1,0,0,1,1,0,1,TRUE
46,573,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,TRUE
47,573,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,TRUE
50,573,0,2,0,1,0,0,0,0,0,0,1,2,0,0,1,1,0,1,TRUE
58,573,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,1,0,0,TRUE
59,573,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,1,0,0,TRUE
226,573,0,0,0,1,0,0,0,0,0,3,3,2,1,0,0,1,0,0,TRUE
250,573,0,1,0,1,0,0,0,0,0,4,4,3,1,0,0,1,0,0,TRUE
312,573,0,2,0,2,0,0,0,0,0,0,4,3,1,0,2,5,0,2,TRUE
313,573,0,3,0,2,0,0,0,0,0,0,4,3,1,0,2,5,0,2,TRUE
314,573,0,4,0,2,0,0,0,0,0,0,5,3,1,0,2,5,0,2,TRUE
316,573,0,4,0,2,0,0,0,0,0,0,5,4,1,0,2,5,0,2,TRUE
326,573,0,1,0,1,0,0,0,0,0,4,7,4,1,0,0,3,0,0,TRUE
467,573,0,5,0,3,0,0,0,0,0,0,8,5,3,0,2,8,0,2,TRUE
469,573,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,TRUE
482,573,0,6,0,4,0,0,0,0,0,0,11,5,4,0,2,10,0,2,FALSE
68,217,0,0,0,1,0,0,0,0,0,0,2,1,1,0,0,1,0,0,TRUE
86,217,0,0,0,1,0,0,0,0,0,1,2,1,1,0,0,1,0,0,TRUE
43,217,0,2,0,1,0,0,0,0,0,0,2,0,0,0,1,1,0,1,TRUE
41,217,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,1,TRUE
42,217,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,1,TRUE
45,217,0,2,0,1,0,0,0,0,0,0,2,1,0,0,1,1,0,1,TRUE
63,217,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,1,0,0,TRUE
64,217,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,1,0,0,TRUE
87,217,0,0,0,1,0,0,0,0,0,1,3,1,2,0,0,2,0,0,TRUE
90,217,0,0,0,1,0,0,0,0,0,2,3,1,2,0,0,2,0,0,TRUE
98,217,0,0,0,1,0,0,0,0,0,3,3,1,2,0,0,2,0,0,TRUE
99,217,0,0,0,1,0,0,0,0,0,3,4,1,3,0,0,3,0,0,TRUE
100,217,0,0,0,1,0,0,0,0,0,4,4,1,3,0,0,3,0,0,TRUE
1,217,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,TRUE
92,204,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,TRUE
101,204,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,TRUE
58,204,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,TRUE
59,204,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,TRUE
60,204,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,2,0,1,TRUE
63,204,0,1,0,1,0,0,0,0,0,0,0,2,0,0,1,2,0,1,TRUE
32,54,0,0,0,1,0,0,0,0,0,0,1,2,0,0,0,1,0,0,TRUE
15,40,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FALSE
15,40,3,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,TRUE
17,40,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,FALSE
25,40,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,FALSE
186,545,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,TRUE
157,545,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0,1,0,0,TRUE
166,545,0,0,0,1,0,0,0,0,0,1,2,1,1,0,0,1,0,0,TRUE
175,545,0,0,0,1,0,0,0,0,0,1,2,2,1,0,0,1,0,0,TRUE
228,545,0,0,0,1,0,0,0,0,0,2,2,2,1,0,0,1,0,0,TRUE
229,545,0,0,0,1,0,0,0,0,0,2,3,2,1,0,0,1,0,0,TRUE
243,545,0,0,0,1,0,0,0,0,0,3,3,2,1,0,0,1,0,0,TRUE
283,545,0,0,0,1,0,0,0,0,0,5,6,2,1,0,0,2,0,0,TRUE
291,545,0,1,0,1,0,0,0,0,0,5,6,2,1,0,0,2,0,0,TRUE
84,545,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,TRUE
85,545,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,TRUE
86,545,0,1,0,1,0,0,0,0,0,0,0,2,1,0,0,3,0,1,TRUE
89,545,0,1,0,1,0,0,0,0,0,0,0,3,1,0,0,3,0,1,TRUE
97,545,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,1,0,0,TRUE
98,545,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,1,0,0,TRUE
14,545,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,FALSE
169,545,0,0,2,0,1,0,0,0,0,1,3,1,2,0,0,3,0,0,TRUE
174,545,0,0,2,0,1,0,0,0,0,1,3,1,2,0,0,3,0,0,TRUE
174,545,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2,TRUE
177,545,0,0,3,0,1,0,0,0,0,2,4,1,2,0,0,3,0,0,TRUE
257,545,0,0,0,1,0,0,0,0,0,3,3,2,1,0,0,2,0,0,TRUE
261,545,0,0,0,1,0,0,0,0,0,3,4,2,1,0,0,2,0,0,TRUE
262,545,0,0,0,1,0,0,0,0,0,4,4,2,1,0,0,2,0,0,TRUE
271,545,0,0,0,1,0,0,0,0,0,4,5,2,1,0,0,2,0,0,TRUE
273,545,0,0,0,1,0,0,0,0,0,4,6,2,1,0,0,2,0,0,TRUE
292,545,0,1,0,1,0,0,0,0,0,4,6,3,1,0,0,2,0,0,TRUE
16,545,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,FALSE
71,324,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,TRUE
78,324,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,TRUE
84,324,0,0,0,1,0,0,0,0,0,2,1,1,0,0,0,0,0,0,TRUE
140,324,0,1,0,1,0,0,0,0,0,3,5,1,0,0,0,2,0,0,TRUE
47,324,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,TRUE
48,324,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,TRUE
49,324,0,1,0,1,0,0,0,0,0,0,0,2,1,0,1,3,0,1,TRUE
52,324,0,1,0,1,0,0,0,0,0,0,0,3,1,0,1,3,0,1,TRUE
104,324,0,0,0,1,0,0,0,0,0,2,1,1,0,0,0,1,0,0,TRUE
108,324,0,0,0,1,0,0,0,0,0,3,1,1,0,0,0,1,0,0,TRUE
109,324,0,0,0,1,0,0,0,0,0,3,2,1,0,0,0,1,0,0,TRUE
117,324,0,0,0,1,0,0,0,0,0,3,3,1,0,0,0,1,0,0,TRUE
118,324,0,0,0,1,0,0,0,0,0,3,4,1,0,0,0,1,0,0,TRUE
131,324,0,0,0,1,0,0,0,0,0,3,4,1,0,0,0,2,0,0,TRUE
1,324,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,TRUE
151,324,0,1,0,1,0,0,0,0,0,3,6,1,1,0,0,3,0,0,TRUE
154,324,0,1,0,1,0,0,0,0,0,4,6,1,1,0,0,3,0,0,TRUE
160,324,0,1,0,1,0,0,0,0,0,4,7,1,2,0,0,4,0,0,TRUE
169,324,0,1,0,1,0,0,0,0,0,5,7,1,2,0,0,4,0,0,TRUE
173,324,0,1,0,1,0,0,0,0,0,5,9,1,4,0,0,6,0,0,TRUE
178,324,0,1,0,1,0,0,0,0,0,6,9,1,4,0,0,6,0,0,TRUE
179,324,0,1,0,1,0,0,0,0,0,6,10,1,4,0,0,6,0,0,TRUE
192,324,0,1,0,1,0,0,0,0,0,7,10,1,4,0,0,6,0,0,TRUE
193,324,0,1,0,1,0,0,0,0,0,7,11,1,5,0,0,7,0,0,TRUE
194,324,0,1,0,1,0,0,0,0,0,8,11,1,5,0,0,7,0,0,TRUE
1,324,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,TRUE
1,45,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,FALSE
1,43,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,TRUE
29,43,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,FALSE
31,43,4,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,FALSE
31,43,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE
14,133,3,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,1,0,FALSE
1,133,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,FALSE
1,58,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,FALSE
21,28,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,TRUE
253,324,0,1,0,1,0,0,0,0,0,8,12,1,5,0,0,8,0,0,TRUE
275,324,0,1,0,1,0,0,0,0,0,8,12,1,5,0,0,9,0,0,TRUE
74,151,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0,1,0,0,TRUE
39,151,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,TRUE
40,151,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,TRUE
41,151,0,1,0,1,0,0,0,0,0,0,0,2,1,0,1,3,0,1,TRUE
44,151,0,1,0,1,0,0,0,0,0,0,0,3,1,0,1,3,0,1,TRUE
53,151,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,1,0,0,TRUE
81,151,0,0,0,1,0,0,0,0,0,1,2,1,2,0,0,2,0,0,TRUE
86,151,0,0,0,1,0,0,0,0,0,2,2,1,2,0,0,2,0,0,TRUE
105,151,0,1,0,1,0,0,0,0,0,2,2,1,2,0,0,2,0,0,TRUE
106,151,0,1,0,1,0,0,0,0,0,2,2,2,2,0,0,2,0,0,TRUE
18,24,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,TRUE
88,245,0,0,0,1,1,0,0,0,0,0,0,2,1,0,0,2,0,0,TRUE
109,245,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,2,0,0,FALSE
69,245,0,1,0,0,1,1,0,0,0,0,1,3,0,0,0,1,0,0,FALSE
6,15,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,FALSE
1,24,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,TRUE
310,400,0,0,1,0,2,0,0,0,0,0,2,3,1,0,0,1,0,0,TRUE
178,401,0,0,0,1,0,0,0,0,0,0,0,9,0,0,0,0,0,0,TRUE
181,401,0,0,0,1,0,0,0,0,0,0,0,10,0,0,0,0,0,0,TRUE
184,401,0,0,0,1,0,0,0,0,0,0,0,11,0,0,0,0,0,0,TRUE
49,55,2,1,0,0,0,0,0,1,0,6,0,0,0,1,0,5,1,0,TRUE
15,55,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,3,1,0,TRUE
8,15,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,0,0,FALSE
8,15,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FALSE
9,15,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,FALSE
127,243,3,0,0,1,0,0,0,2,0,2,0,2,0,0,0,1,0,0,FALSE
154,243,3,0,0,1,0,0,0,2,0,2,0,4,0,0,0,1,0,0,FALSE
6,186,3,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,1,0,FALSE
70,186,3,0,0,0,0,0,0,4,0,2,5,1,1,2,0,13,2,0,FALSE
60,117,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,TRUE
51,117,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,TRUE
86,117,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
86,117,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,FALSE
89,117,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,FALSE
90,117,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,FALSE
99,117,0,0,0,2,1,0,0,0,0,0,0,1,0,0,0,1,0,0,FALSE
100,117,0,0,0,2,1,0,0,0,0,0,0,2,0,0,0,1,0,0,FALSE
108,117,0,0,1,2,1,0,0,0,0,1,0,2,0,0,0,1,0,0,FALSE
110,117,0,0,2,2,1,0,0,0,0,1,0,2,0,0,0,1,0,0,FALSE
17,44,1,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,TRUE
17,44,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE
6,107,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,FALSE
6,107,3,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,FALSE
20,107,2,0,0,0,0,0,0,0,0,0,2,0,2,0,0,3,1,0,FALSE
20,107,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,2,0,0,FALSE
21,107,2,0,0,0,0,0,0,0,0,0,3,0,2,0,0,3,1,0,FALSE
44,114,0,0,0,2,1,0,0,0,0,0,1,0,0,0,0,2,0,0,TRUE
6,25,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,FALSE
256,423,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,2,0,0,FALSE
262,423,0,0,2,1,0,0,0,0,0,0,1,0,1,0,0,3,0,0,FALSE
6,97,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,FALSE
6,97,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE
14,97,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,2,FALSE
16,97,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3,0,2,TRUE
18,97,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,4,0,2,TRUE
31,97,4,0,2,1,1,0,0,0,0,2,4,0,0,0,0,5,0,2,TRUE
56,97,4,0,2,1,1,0,0,0,0,4,4,0,0,0,0,5,0,2,TRUE
81,97,4,0,3,1,1,0,0,0,0,7,4,0,0,0,0,5,0,2,TRUE
89,97,4,0,4,1,1,0,0,0,0,8,4,0,0,0,0,5,0,2,TRUE
1,184,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,FALSE
7,315,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,FALSE
288,315,0,0,1,1,0,0,0,0,0,1,2,0,1,0,0,2,0,0,TRUE
48,315,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,2,TRUE
344,315,0,0,1,1,2,0,0,0,0,3,4,0,1,0,0,3,0,0,TRUE
357,315,0,0,1,1,3,0,0,0,0,4,5,0,1,0,0,3,0,0,TRUE
361,315,0,0,1,1,4,0,0,0,0,5,6,0,1,0,0,3,0,0,TRUE
375,315,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,0,0,TRUE
379,315,0,0,1,1,4,0,0,0,0,5,6,0,1,0,0,3,0,0,TRUE
401,315,2,0,1,0,0,0,0,0,0,2,0,1,1,0,0,2,0,0,TRUE
405,315,2,0,1,0,0,0,0,0,0,2,0,1,1,0,0,3,0,0,TRUE
425,315,2,0,1,0,0,0,0,0,0,2,0,1,1,0,0,4,0,0,TRUE
437,315,2,0,1,0,0,0,0,0,0,2,0,1,1,0,0,5,0,0,TRUE
32,49,1,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,TRUE
32,49,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,TRUE
63,152,1,0,1,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,TRUE
116,152,1,0,1,1,1,0,0,0,0,0,2,0,0,0,0,1,0,0,TRUE
225,359,0,6,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,TRUE
247,359,1,3,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,TRUE
251,359,1,4,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,TRUE
254,359,1,5,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,TRUE
288,359,0,6,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,TRUE
291,359,0,0,0,0,0,3,0,0,0,1,2,0,0,0,0,0,0,0,TRUE
292,359,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,TRUE
292,359,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE
294,359,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,TRUE
296,359,4,0,1,0,0,0,0,0,0,2,0,0,0,0,0,1,0,1,TRUE
69,129,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,4,0,0,FALSE
10,368,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,TRUE
18,368,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,TRUE
18,368,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE
19,368,1,1,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,TRUE
21,368,1,1,5,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,TRUE
13,51,3,0,0,0,0,0,0,2,0,0,0,0,0,1,0,1,0,0,TRUE
13,51,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,TRUE
18,51,3,0,0,0,0,0,0,2,0,0,0,0,0,1,0,2,0,0,TRUE
20,51,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,TRUE
39,51,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,TRUE
31,56,1,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,TRUE
44,56,1,0,1,0,1,0,0,0,0,1,4,0,0,0,0,4,0,0,TRUE
47,56,1,0,1,0,1,0,0,0,0,1,5,0,0,0,0,4,0,0,TRUE
21,55,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,FALSE
26,55,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,FALSE
12,78,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,TRUE
1,78,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,TRUE
19,78,0,0,0,0,0,1,0,0,0,0,2,0,0,1,0,0,0,0,TRUE
20,78,0,0,0,0,0,1,0,0,0,0,3,0,0,2,0,0,0,0,TRUE
1,78,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,FALSE
198,198,0,0,0,2,3,1,0,0,0,0,3,3,2,0,0,3,0,0,TRUE
1,135,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,TRUE
53,135,0,0,0,1,0,0,0,0,0,0,1,1,1,0,1,1,0,1,TRUE
114,240,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,TRUE
31,98,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE
31,98,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,TRUE
32,98,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,TRUE
74,98,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,TRUE
32,89,0,0,0,1,0,0,0,0,0,0,2,0,1,0,0,1,0,0,TRUE
5,26,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,TRUE
24,26,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,TRUE
110,78,1,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,TRUE
21,39,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,TRUE
20,52,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,TRUE
1,52,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,FALSE
246,383,0,0,0,1,0,0,0,0,0,1,2,0,0,0,1,0,0,1,TRUE
17,383,0,0,0,0,2,0,0,0,0,2,2,0,0,0,0,0,0,0,TRUE
18,383,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,0,0,0,TRUE
22,383,0,0,0,0,3,0,0,0,0,4,4,0,0,0,0,0,0,0,TRUE
26,383,0,0,1,0,4,0,0,0,0,6,5,0,0,0,0,0,0,0,TRUE
31,383,0,0,1,0,4,0,0,0,0,7,6,0,0,0,0,0,0,0,TRUE
56,383,0,0,3,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,TRUE
61,383,0,0,4,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,TRUE
336,383,0,0,0,0,1,0,0,0,0,0,2,0,1,0,1,2,0,1,TRUE
346,383,0,0,0,0,1,0,0,0,0,0,4,0,1,0,1,2,0,1,TRUE
252,1221,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,TRUE
252,1221,3,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,1,0,FALSE
261,1221,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,TRUE
262,1221,3,0,0,0,2,0,0,2,0,0,1,0,0,0,0,0,1,0,FALSE
264,1221,3,0,0,0,2,0,0,2,0,0,2,0,0,0,0,0,1,0,FALSE
268,1221,3,0,0,0,2,0,0,2,0,0,3,0,0,0,0,0,1,0,FALSE
275,1221,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,TRUE
277,1221,3,0,1,0,2,0,0,0,0,1,4,0,0,0,0,0,1,0,FALSE
281,1221,3,0,1,0,2,0,0,0,0,1,5,0,0,0,0,0,1,0,FALSE
1,1221,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,TRUE
80,1221,0,0,1,2,0,0,0,0,0,0,1,0,1,0,0,4,0,0,FALSE
495,1221,0,0,1,2,0,1,0,0,0,0,2,0,1,0,0,3,0,0,FALSE
106,1221,0,0,3,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,TRUE
109,1221,0,0,3,0,0,2,0,0,0,1,1,2,0,0,0,0,0,0,TRUE
1151,1221,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,3,0,0,TRUE
1153,1221,2,0,0,0,0,0,0,0,0,0,1,1,2,0,0,4,0,0,TRUE
179,484,0,0,2,0,1,0,0,0,0,1,0,1,1,0,0,2,0,0,TRUE
321,484,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,TRUE
334,484,0,0,2,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,TRUE
342,484,0,0,3,0,0,1,0,0,0,1,2,1,0,0,0,0,0,0,TRUE
345,484,0,0,3,0,0,2,0,0,0,1,2,2,0,0,0,0,0,0,TRUE
28,484,0,0,0,0,0,2,0,0,0,0,0,2,1,0,0,2,0,0,FALSE
383,484,0,0,3,0,0,2,0,0,0,1,2,3,0,0,0,1,0,0,TRUE
36,484,0,0,0,0,0,2,0,0,0,0,0,4,1,0,0,2,0,0,FALSE
43,484,0,0,0,0,0,2,0,0,0,0,0,5,1,0,0,2,0,0,TRUE
7,17,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,TRUE
52,431,0,0,0,0,0,1,0,0,0,0,0,3,2,0,0,2,0,0,TRUE
110,431,0,0,0,0,0,2,0,0,0,0,0,6,4,0,0,4,0,0,TRUE
21,431,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,FALSE
22,431,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,1,0,0,FALSE
23,431,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,1,0,0,FALSE
25,431,0,0,0,0,0,1,0,0,0,0,4,0,0,0,0,1,0,0,FALSE
27,431,0,0,0,0,0,1,0,0,0,0,5,0,0,0,0,1,0,0,FALSE
28,431,0,0,0,0,0,1,0,0,0,0,6,0,0,0,0,1,0,0,FALSE
30,431,0,0,0,0,0,1,0,0,0,0,7,0,0,0,0,1,0,0,FALSE
32,431,0,0,0,0,0,1,0,0,0,0,8,0,0,0,0,1,0,0,FALSE
34,431,0,0,0,0,0,1,0,0,0,0,9,0,0,0,0,1,0,0,FALSE
35,431,0,0,0,0,0,1,0,0,0,0,10,0,0,0,0,1,0,0,FALSE
39,431,0,0,0,0,0,1,0,0,0,0,10,1,1,0,0,2,0,0,FALSE
41,431,0,0,0,0,0,1,0,0,0,0,11,1,2,0,0,3,0,0,FALSE
27,431,0,0,1,0,1,1,0,0,0,2,0,1,0,0,0,1,0,0,TRUE
82,431,0,0,1,0,1,1,0,0,0,2,1,1,1,0,0,2,0,0,TRUE
18,431,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,FALSE
19,431,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,1,0,0,FALSE
21,431,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,1,0,0,FALSE
